Date,Region,AvgPrice,4046,4225,4770,SBags,LBags,XLBags,TotalBags,TotalVol,Type.Conventional,Type.Organic,Longitude,Latitude
03/11/2018,Orlando,1.13,333909.79,33091.99,1477.79,91546.69,68931.02,243.33,160721.04,529200.61,1,0,-81.379234,28.538336
03/11/2018,Columbus,1.26,820.89,10737.83,0,12641.49,2420.58,0,15062.07,26620.79,0,1,-82.98333,39.983334
03/11/2018,Indianapolis,1.22,341.99,3553.23,0,8448.16,2849.95,0,11298.11,15216.33,0,1,-86.148003,39.791
03/11/2018,Chicago,1.54,95041.64,454041.33,142564.1,100438.58,37184.96,1150.42,138773.96,830421.03,1,0,-87.623177,41.881832
03/11/2018,Chicago,1.66,583.18,32382.95,0,8990.36,13.34,0,9003.7,41969.83,0,1,-87.623177,41.881832
03/11/2018,Cincinnati/Dayton,1.01,65139.45,22713.79,10175.31,146773.92,30140.64,861.63,177776.19,275804.74,1,0,-84.512016,39.103119
03/11/2018,Philadelphia,1.72,4358.87,4695.61,0,20459.6,0,0,20459.6,29514.08,0,1,-75.165222,39.952583
03/11/2018,Los Angeles,1.03,1152656.67,373411.39,72380.13,1373991.99,29875.02,56719.1,1460586.11,3059034.3,1,0,-118.243683,34.052235
03/11/2018,Seattle,1.54,1542.56,26198.85,139.06,2974.28,38160.06,0,41134.34,69014.81,0,1,-122.335167,47.608013
03/11/2018,Phoenix/Tucson,1.62,2335.09,3082.62,0,12278.25,31.23,0,12309.48,17727.19,0,1,-112.074036,33.448376
03/11/2018,Baltimore/Washington,1.44,1885.84,6874.81,96.69,39177.43,10,0,39187.43,48044.77,0,1,-120.740135,47.751076
03/11/2018,Syracuse,1.12,9823.97,45835.73,107.7,20163.08,14891.7,1.11,35055.89,90823.29,1,0,-76.15448,43.088947
03/11/2018,Detroit,1.14,82676.76,65334.67,47721.41,178042.93,49942.51,19577.02,247562.46,443295.3,1,0,-83.045753,42.331429
03/11/2018,Roanoke,0.93,68597.75,43277.55,205.1,100506.78,15642.94,433.34,116583.06,228663.46,1,0,-79.941429,37.270969
03/11/2018,Pittsburgh,1.41,986.55,19.71,0,13476.74,3.33,0,13480.07,14486.33,0,1,-79.995888,40.440624
03/11/2018,Portland,1.11,78454.87,308559.86,17485.05,172296.2,99071.86,439.59,271807.65,676307.43,1,0,-122.676483,45.523064
03/11/2018,San Francisco,2.16,10368.17,10850.44,0,4523.23,0,0,4523.23,25741.84,0,1,-122.431297,37.773972
03/11/2018,Atlanta,1.43,590.29,5224.55,0,16438.54,789.61,0,17228.15,23042.99,0,1,-84.387985,33.748997
03/11/2018,Plains,1.55,4912.54,19192.2,7.35,37059.78,11452.79,0,48512.57,72624.66,0,1,-100.58976,37.262032
03/11/2018,Baltimore/Washington,1.36,104341.22,484252.62,4933.91,278834,2348.52,70,281252.52,874780.27,1,0,-120.740135,47.751076
03/11/2018,South Central,0.89,3309218.1,926223.64,28752.6,1820819.54,472662.31,63616.84,2357098.69,6621293.03,1,0,,
03/11/2018,Boise,1.26,28399.47,2279.82,12280.5,28668.38,8931.77,51.07,37651.22,80611.01,1,0,-116.215019,43.618881
03/11/2018,Portland,1.72,1338.53,7520.53,0,1900.73,16164.57,0,18065.3,26924.36,0,1,-122.676483,45.523064
03/11/2018,San Diego,1.59,1328.95,14303.09,0,9692.26,0,0,9692.26,25324.3,0,1,-117.161087,32.71536
03/11/2018,Denver,1.16,159389.01,205340.23,16598.6,156327.39,250452,0,406779.39,788107.23,1,0,-104.991531,39.742043
03/11/2018,Miami /Ft. Lauderdale,1.19,603091.72,74717.78,2009.9,97893.87,110561.82,340,208795.69,888615.09,1,0,-80.191788,25.761681
03/11/2018,Raleigh/Greensboro,2.02,93.04,6501.92,224.71,6823.87,226.33,0,7050.2,13869.87,0,1,-78.644257,35.787743
03/11/2018,Columbus,1.05,60498.56,22813.02,2942.75,85932.68,39844.53,76.33,125853.54,212107.87,1,0,-82.98333,39.983334
03/11/2018,Richmond/Norfolk,1,95991.36,94894.74,1776.1,139363.88,13327.83,291.92,152983.63,345645.83,1,0,-77.4360481,37.5407246
03/11/2018,Raleigh/Greensboro,1.2,106062.76,132338.25,5654.47,135823.49,4716.82,0,140540.31,384595.79,1,0,-78.644257,35.787743
03/11/2018,Tampa,1.16,372746.58,45277.75,1442.66,92677.26,68493.85,133.33,161304.44,580771.43,1,0,-82.452606,27.964157
03/11/2018,Richmond/Norfolk,1.35,363.43,3680.52,79.89,11655.63,433.76,0,12089.39,16213.23,0,1,-77.4360481,37.5407246
03/11/2018,Louisville,1.08,26859.44,26636.99,263.3,46121.81,16452.99,774.44,63349.24,117108.97,1,0,-85.7584557,38.2526647
03/11/2018,Dallas/Ft. Worth,0.87,688566.31,213463.41,5709.3,329344.14,100310.59,18766.21,448420.94,1356159.96,1,0,-96.808891,32.779167
03/11/2018,Boise,1.8,98.9,926.28,0,664.03,1758.15,0,2422.18,3447.36,0,1,-116.215019,43.618881
03/11/2018,Plains,1.15,917962.76,512519.24,7989.48,630813.83,77037.43,5790.5,713641.76,2152113.24,1,0,-100.58976,37.262032
03/11/2018,Sacramento,1.9,2317.5,3561.2,0,2752.63,3.42,0,2756.05,8634.75,0,1,-121.478851,38.575764
03/11/2018,Midsouth,1.15,1003594.96,1291212.19,26832.41,1389780.99,153631.49,9091.14,1552503.62,3874143.18,1,0,,
03/11/2018,Orlando,1.38,202.25,688.21,0,7614.44,181.38,0,7795.82,8686.28,0,1,-81.379234,28.538336
03/11/2018,St. Louis,1.71,1127.67,2916.23,0,4022.23,26.49,0,4048.72,8092.62,0,1,-90.199402,38.627003
03/11/2018,Miami /Ft. Lauderdale,1.35,71.89,283.8,0,7573.34,20.79,0,7594.13,7949.82,0,1,-80.191788,25.761681
03/11/2018,Harrisburg/Scranton,1.22,65731.37,115236.06,174.48,87461.84,9219.07,1822.22,98503.13,279645.04,1,0,-76.890739,40.26368
03/11/2018,Buffalo/Rochester,1.16,18057.75,83259.03,57.09,41026.82,41959.42,814.44,83800.68,185174.55,1,0,-78.878738,42.88023
03/11/2018,Midsouth,1.53,3659.19,50387.09,836.2,119351.93,10907.13,0,130259.06,185141.54,0,1,,
03/11/2018,Las Vegas,1.18,61233.57,91407.22,8059.72,83945.28,53527.54,632.22,138105.04,298805.55,1,0,-115.172813,36.114647
03/11/2018,Charlotte,1.73,29.01,6861.78,222.69,6511.53,72.67,0,6584.2,13697.68,0,1,-80.843124,35.227085
03/11/2018,Spokane,1.72,307.23,1845.22,0,1042.98,1594.64,0,2637.62,4790.07,0,1,-117.426048,47.658779
03/11/2018,Great Lakes,1.22,741349.12,1112605.39,380229.8,1237310.02,410612.84,71592.4,1719515.26,3953699.57,1,0,-82.484612,45.052238
03/11/2018,Nashville,1.32,38.32,2553.36,0,5132.05,2437.23,0,7569.28,10160.96,0,1,-86.76796,36.174465
03/11/2018,Atlanta,0.96,320199.4,36356.76,1628.73,260152.24,74963.16,2520.84,337636.24,695821.13,1,0,-84.387985,33.748997
03/11/2018,Phoenix/Tucson,0.58,941189.25,269078.43,14057.17,227505.97,161870.08,5848.89,395224.94,1619549.79,1,0,-112.074036,33.448376
03/11/2018,Nashville,0.94,136420.81,11461.07,366.73,129994.08,24769.62,1688.89,156452.59,304701.2,1,0,-86.76796,36.174465
03/11/2018,Southeast,1.1,2984665.37,403000.78,18332.57,1211466.26,610537.41,11196.32,1833199.99,5239198.71,1,0,,
03/11/2018,Albany,1.68,131.67,229.56,0,2209.29,0,0,2209.29,2570.52,0,1,-73.756233,42.65258
03/11/2018,California,1.58,32765.76,83573,0,120465.39,18.83,0,120484.22,236822.98,0,1,-119.417931,36.778259
03/11/2018,Sacramento,1.18,151094.92,271726.6,862.4,115769.46,1627.32,5354.85,122751.63,546435.55,1,0,-121.478851,38.575764
03/11/2018,Boston,1.34,23641.04,479640.6,1840.01,102902.94,19475.17,1591.11,123969.22,629090.87,1,0,-71.057083,42.361145
03/11/2018,Boston,1.85,8.51,2114.28,0,22732.95,5620.92,0,28353.87,30476.66,0,1,-71.057083,42.361145
03/11/2018,West,1,2442241.76,1695925.97,130983,1435608.59,1184730.56,16922.62,2637261.77,6906412.5,1,0,,
03/11/2018,Grand Rapids,1.43,3195.61,75173.54,55327.24,32676.64,8368.93,16544.93,57590.5,191286.89,1,0,-85.670006,42.963795
03/11/2018,South Central,1.32,29896.39,5707.77,0,126427.81,17180.97,0,143608.78,179212.94,0,1,,
03/11/2018,Northeast,1.76,20619.84,53255.29,151.81,185792.45,28189.26,0,213981.71,288008.65,0,1,,
03/11/2018,Northern New England,1.64,3,342.18,0,17807.36,50,0,17857.36,18202.54,0,1,-71.382437,42.407211
03/11/2018,Pittsburgh,1.23,40798.11,15527.17,1089.04,48023.13,29181.2,6.67,77211,134625.32,1,0,-79.995888,40.440624
03/11/2018,New Orleans/Mobile,1.36,605.53,123.61,0,6237.77,182.36,0,6420.13,7149.27,0,1,-90.071533,29.95106
03/11/2018,South Carolina,1.13,217013.42,79944.64,4374.67,141288.83,36165.79,3278.41,180733.03,482065.76,1,0,-81.163727,33.836082
03/11/2018,Southeast,1.37,2019.57,19238.35,130.1,89311.39,2860.52,0,92171.91,113559.93,0,1,,
03/11/2018,South Carolina,1.36,181.68,4942.56,99.85,11957.7,380.1,0,12337.8,17561.89,0,1,-81.163727,33.836082
03/11/2018,New York,1.92,10655.17,33419.62,144.52,63842.58,52.14,0,63894.72,108114.03,0,1,-73.935242,40.73061
03/11/2018,Buffalo/Rochester,1.24,763.9,91.2,0,1124.44,10765.06,0,11889.5,12744.6,0,1,-78.878738,42.88023
